Subject	Activity	TimeBodyAcceleration,mean value,X	TimeBodyAcceleration,mean value,Y	TimeBodyAcceleration,mean value,Z	TimeBodyAcceleration,standard deviation value,X	TimeBodyAcceleration,standard deviation value,Y	TimeBodyAcceleration,standard deviation value,Z	TimeGravityAcceleration,mean value,X	TimeGravityAcceleration,mean value,Y	TimeGravityAcceleration,mean value,Z	TimeGravityAcceleration,standard deviation value,X	TimeGravityAcceleration,standard deviation value,Y	TimeGravityAcceleration,standard deviation value,Z	TimeBodyacceleration jerk,mean value,X	TimeBodyacceleration jerk,mean value,Y	TimeBodyacceleration jerk,mean value,Z	TimeBodyacceleration jerk,standard deviation value,X	TimeBodyacceleration jerk,standard deviation value,Y	TimeBodyacceleration jerk,standard deviation value,Z	TimeBodyangular velocity,mean value,X	TimeBodyangular velocity,mean value,Y	TimeBodyangular velocity,mean value,Z	TimeBodyangular velocity,standard deviation value,X	TimeBodyangular velocity,standard deviation value,Y	TimeBodyangular velocity,standard deviation value,Z	TimeBodyangular velocity jerk,mean value,X	TimeBodyangular velocity jerk,mean value,Y	TimeBodyangular velocity jerk,mean value,Z	TimeBodyangular velocity jerk,standard deviation value,X	TimeBodyangular velocity jerk,standard deviation value,Y	TimeBodyangular velocity jerk,standard deviation value,Z	TimeBodyAccelerationMagnitude,mean value	TimeBodyAccelerationMagnitude,standard deviation value	TimeGravityAccelerationMagnitude,mean value	TimeGravityAccelerationMagnitude,standard deviation value	TimeBodyacceleration jerkMagnitude,mean value	TimeBodyacceleration jerkMagnitude,standard deviation value	TimeBodyangular velocityMagnitude,mean value	TimeBodyangular velocityMagnitude,standard deviation value	TimeBodyangular velocity jerkMagnitude,mean value	TimeBodyangular velocity jerkMagnitude,standard deviation value	FrequencyBodyAcceleration,mean value,X	FrequencyBodyAcceleration,mean value,Y	FrequencyBodyAcceleration,mean value,Z	FrequencyBodyAcceleration,standard deviation value,X	FrequencyBodyAcceleration,standard deviation value,Y	FrequencyBodyAcceleration,standard deviation value,Z	FrequencyBodyAcceleration,meanFreq(),X	FrequencyBodyAcceleration,meanFreq(),Y	FrequencyBodyAcceleration,meanFreq(),Z	FrequencyBodyacceleration jerk,mean value,X	FrequencyBodyacceleration jerk,mean value,Y	FrequencyBodyacceleration jerk,mean value,Z	FrequencyBodyacceleration jerk,standard deviation value,X	FrequencyBodyacceleration jerk,standard deviation value,Y	FrequencyBodyacceleration jerk,standard deviation value,Z	FrequencyBodyacceleration jerk,meanFreq(),X	FrequencyBodyacceleration jerk,meanFreq(),Y	FrequencyBodyacceleration jerk,meanFreq(),Z	FrequencyBodyangular velocity,mean value,X	FrequencyBodyangular velocity,mean value,Y	FrequencyBodyangular velocity,mean value,Z	FrequencyBodyangular velocity,standard deviation value,X	FrequencyBodyangular velocity,standard deviation value,Y	FrequencyBodyangular velocity,standard deviation value,Z	FrequencyBodyangular velocity,meanFreq(),X	FrequencyBodyangular velocity,meanFreq(),Y	FrequencyBodyangular velocity,meanFreq(),Z	FrequencyBodyAccelerationMagnitude,mean value	FrequencyBodyAccelerationMagnitude,standard deviation value	FrequencyBodyAccelerationMagnitude,meanFreq()	FrequencyBodyBodyacceleration jerkMagnitude,mean value	FrequencyBodyBodyacceleration jerkMagnitude,standard deviation value	FrequencyBodyBodyacceleration jerkMagnitude,meanFreq()	FrequencyBodyBodyangular velocityMagnitude,mean value	FrequencyBodyBodyangular velocityMagnitude,standard deviation value	FrequencyBodyBodyangular velocityMagnitude,meanFreq()	FrequencyBodyBodyangular velocity jerkMagnitude,mean value	FrequencyBodyBodyangular velocity jerkMagnitude,standard deviation value	FrequencyBodyBodyangular velocity jerkMagnitude,meanFreq()
2	STANDING	0.27791147222222223	-0.018420827016666665	-0.10590853605555556	-0.9872718892592592	-0.9573049892592592	-0.9497418512962962	0.8969285668518518	-0.3700626968518519	0.12974716122222224	-0.9866858187037038	-0.9741944203703704	-0.9459270787037036	0.07475885975925926	0.010329177479444444	-0.008371588467222222	-0.9810857155555555	-0.9710594396296296	-0.9828414464814814	-0.023862387571296297	-0.08203965775925927	0.08783516954814816	-0.9729986298148148	-0.9714419964814816	-0.9648567018518519	-0.1055621578888889	-0.04224195353703704	-0.05465394794259259	-0.9793240007407407	-0.9834472585185184	-0.9736101183333333	-0.9658751812962962	-0.957874965	-0.9658751812962962	-0.957874965	-0.9804890774074074	-0.9766752801851851	-0.9634663418518519	-0.9539433803703703	-0.9839519042592593	-0.9772044277777778	-0.9839467398148147	-0.9598716974074074	-0.9624711957407407	-0.9890564698148148	-0.9579088422222222	-0.9464335835185186	0.10851918292407407	0.06233780666833333	0.10446249960185185	-0.9809732416666667	-0.970851337962963	-0.979775152037037	-0.9830079237037036	-0.9735202411111111	-0.9845999051851853	0.3314492814814815	-0.056936829181481484	0.039649818346296294	-0.967037112037037	-0.972576152962963	-0.9606276961111112	-0.9749881246296297	-0.9710360503703703	-0.9697542957407408	-0.10741604507407407	-0.17116037009629628	0.0002268106107407405	-0.9640521664814814	-0.9605193814814815	0.11964996390370371	-0.9770652955555555	-0.97516046	0.30487186521851856	-0.9617759048148149	-0.9567887257407407	-0.06612660457962963	-0.9778498274074074	-0.9777542981481482	0.1606628239259259
2	LAYING	0.2813734039583333	-0.018158739758333334	-0.10724561041666668	-0.9740594647916666	-0.9802773987500001	-0.9842332968749999	-0.509754238125	0.752536639375	0.6468348795833333	-0.9590144414583333	-0.9882118652083333	-0.984230418125	0.08259725116666666	0.012254788451875	-0.0018026489562499998	-0.9858721687499999	-0.98317254125	-0.988442014375	-0.01847660675	-0.11180082458333333	0.14488284610416666	-0.9882752329166666	-0.9822916089583332	-0.9603065604166666	-0.10197413420833333	-0.035859017608333335	-0.07017830208333332	-0.9932358491666666	-0.9895675379166667	-0.98803582125	-0.9774354852083333	-0.9728739129166667	-0.9774354852083333	-0.9728739129166667	-0.9877416960416667	-0.98551807625	-0.9500115695833333	-0.9611640539583334	-0.9917670741666668	-0.9897180952083334	-0.9767250597916667	-0.9798008779166666	-0.9843809818749999	-0.9732464820833333	-0.981025105625	-0.984792185	-0.14648279259166666	0.25728946550000004	0.4025325533958333	-0.9858136308333334	-0.9827682504166666	-0.9861971345833332	-0.9872502558333333	-0.9849873929166666	-0.9893453685416667	0.159808328563875	0.1212064240125	0.19055821814583332	-0.9864311425	-0.9833216354166666	-0.9626718875	-0.9888606858333334	-0.9819106164583333	-0.9631742222916667	0.10261131938125001	0.042280668393750005	0.05529859864791667	-0.9751101964583334	-0.9751213879166666	0.2662982125	-0.9853741147916667	-0.9845684891666666	0.3417585745	-0.9721129727083334	-0.96109837875	0.01856447223125	-0.9902487022916667	-0.9894926604166666	0.2648015053958333
3	WALKING	0.2755674620689655	-0.01717678442034483	-0.11267485982758621	-0.36035672603448277	-0.06991406521034482	-0.38741199431034484	0.9365067432758621	-0.2619863579310345	-0.1381078662586207	-0.9777715913793104	-0.9623556394827586	-0.952091795	0.08147458826603449	0.010059148499999997	-0.005622645948275861	-0.2686796438793103	-0.044961959425862064	-0.5294861163793103	-0.02564051925172414	-0.07791509374137931	0.08134859428275862	-0.5718695601724139	-0.5637932601724138	-0.47669641155172415	-0.09523981650172414	-0.0387874651724138	-0.050361610081551725	-0.3859229860344828	-0.6390879841379311	-0.5366640803448276	-0.25469033327586205	-0.3284289365517241	-0.25469033327586205	-0.3284289365517241	-0.28000931741379315	-0.13991635532586208	-0.466411754137931	-0.5615106832758621	-0.5661352179310345	-0.567371560862069	-0.31661401168965514	-0.08130243532758621	-0.41237407448275865	-0.37927678120689656	-0.12403083200172413	-0.42299847396551726	-0.2466141966189655	0.17174300301724138	0.07485365573775862	-0.3046944425517241	-0.14050859022413795	-0.5141372553448276	-0.2965966331034483	-0.00561498755362069	-0.5435291081034482	-0.21604266810344827	-0.258667984862069	-0.3469466481034483	-0.43784576379310347	-0.5615262653448276	-0.41812621741379313	-0.6151213698275863	-0.5688886734482759	-0.5458963881034482	0.03375969012931034	-0.03798965053620689	-0.04450797389137931	-0.2900315351724138	-0.45637308086206896	0.1134943128362069	-0.18676451696551724	-0.08985199040448276	-0.11716398312068967	-0.5697557722413793	-0.6326432929310345	0.18094646303448275	-0.6077516460344828	-0.5490870079310345	0.04576229575862069
3	WALKING_UPSTAIRS	0.26081987306779664	-0.03241094105559322	-0.11006486343728814	-0.31312343762711864	0.011628081337288137	-0.3697546040677966	0.8835334361016949	-0.38285115372881356	-0.16294395525423727	-0.9440408193220339	-0.909825953898305	-0.9094696750847457	0.04268809861864407	0.03972492704847458	0.020820553810169493	-0.45836461694915254	-0.251680364540678	-0.7085517118644067	0.07219803093220338	-0.13927540563728813	0.021560369700000002	-0.4560392625254237	-0.5827428459322034	-0.49232730508474576	-0.11551056949152542	-0.040037251049152546	-0.04981808743050847	-0.5072707579661017	-0.7757741433898305	-0.5734339476271186	-0.184014895	-0.3335974325423729	-0.184014895	-0.3335974325423729	-0.43690115949152547	-0.43902059169491525	-0.347321812220339	-0.4088866531864407	-0.6588614013559322	-0.718028040338983	-0.39200421147457626	-0.07880941566440677	-0.5044945284745762	-0.2853330240508475	-0.00803987529661017	-0.3507972262711865	-0.46124974050847456	-0.10001916217796611	-0.2788959113474576	-0.47843430627118644	-0.28377254747101693	-0.6773145340677966	-0.48644650966101693	-0.2681915236440678	-0.7387058638983051	-0.325151127440678	-0.45378982035593224	-0.44266413627118645	-0.3782166817627119	-0.6372935083050848	-0.43150336152542373	-0.4848209913559322	-0.556045947118644	-0.5610976496610169	-0.14553620441016948	-0.33932148755932207	-0.10201383409491525	-0.31586607949152545	-0.44799436915254237	0.023821874533898307	-0.4129208984745763	-0.4806092022033899	0.09049440915254238	-0.5142115837288136	-0.4451818024305085	-0.17773059145932205	-0.7168777786440678	-0.7400334362711865	0.07538435846610168
3	WALKING_DOWNSTAIRS	0.2924234846938775	-0.019355407932857144	-0.11613984290816326	-0.057410047510204086	-0.03315037233877551	-0.3622402454897959	0.9390577877551021	-0.2288292142857143	-0.10235275804081632	-0.9500611295918368	-0.946094637755102	-0.8999439477551021	0.0725689294489796	0.010970776918367347	-0.0020272797814285697	-0.0858010042244898	-0.11143919497959184	-0.5717352430612245	-0.1315732764510204	-0.013935804395918367	0.12382673835306122	-0.2616534140142857	-0.5467403879591837	-0.4423077675510204	-0.07787016502857143	-0.039156793095918366	-0.0416193131122449	-0.2856831623469388	-0.6809473381632652	-0.3746054123061225	-0.06281261182836734	-0.041134007846938776	-0.06281261182836734	-0.041134007846938776	-0.20523924665306123	-0.09263244945306123	-0.21529450124489793	-0.2457946993469388	-0.5085675771428572	-0.5839192110204082	-0.0421706943244898	-0.007700483002040816	-0.40445241428571427	-0.06544171926530612	-0.10972235432244898	-0.38972303406122455	-0.3258636947306122	0.05290652411020408	-0.05660030448408163	-0.09067071251020409	-0.13593854263265306	-0.5290594506122449	-0.16544289868571427	-0.1477282400619796	-0.6135250742857142	-0.2295994325102041	-0.35602330693877554	-0.274421716	-0.12906657429591836	-0.5426941640816326	-0.3028664611795918	-0.3086303310510204	-0.5530945402040816	-0.5481643132653061	-0.1598886211877551	-0.10997245813265306	0.0910072841755102	0.028941319561224487	-0.23384942212040818	0.043961668630612245	-0.04947797732244898	-0.15910228801836734	0.04349678412183673	-0.3323766293714286	-0.32244082702040816	-0.051669955009363264	-0.5762771993877551	-0.6249108206122449	0.06544443608163265
3	SITTING	0.2571975991346154	-0.003502998417307693	-0.09835792032692307	-0.9710101209615385	-0.8566178121153847	-0.8751101753846153	0.9010989846153846	0.12730337924596152	0.13902058246153845	-0.9573244578846154	-0.9039230082692308	-0.8977363182692308	0.07260984186538462	0.002725291342307693	-0.004233483735576924	-0.9744673903846154	-0.9536313909615385	-0.9746615659615384	-0.038536520480769235	-0.07524100275	0.09401139755307691	-0.9654347684615385	-0.9448545713461538	-0.9264137103846154	-0.1036058890576923	-0.03609098818076923	-0.05900799666865385	-0.9725469059615384	-0.9786359086538461	-0.9737516705769231	-0.8953833501923077	-0.8703017	-0.8953833501923077	-0.8703017	-0.9690807528846155	-0.9665500842307692	-0.9193543723076923	-0.9255181038076923	-0.9779980519230769	-0.9767726759615385	-0.9701544409615385	-0.8919077513461539	-0.9179879253846154	-0.9716058784615385	-0.8496556575	-0.8643224640384616	0.03129893688461539	-0.0066163057480769175	0.04786195861538462	-0.9749503634615385	-0.9541701513461539	-0.9708456694230769	-0.9762835348076924	-0.9564617567307692	-0.9771595725	0.21573183259615383	-0.09591487299423077	-0.043747343339038465	-0.9575506376923077	-0.95617355	-0.9349679588461538	-0.9680130628846153	-0.9396099884615385	-0.9306331507692308	0.052084449090384614	-0.16604225912307694	-0.03874674200961538	-0.9041857255769231	-0.8746265921153846	0.02816007875	-0.9658888917307693	-0.9665688528846155	0.2867957697788462	-0.9466649436538461	-0.9254496289999999	-0.11552576523076923	-0.977898105576923	-0.9766898026923077	0.08719023389230769
3	STANDING	0.2800465132786885	-0.014337655506557377	-0.10162172263314753	-0.9667425429508196	-0.8934493072131148	-0.9114190150819672	0.9350307785245902	-0.30173513032786886	0.02476310675245902	-0.9820204280327869	-0.9574253218032787	-0.9281615773770492	0.07509006222770491	0.00771663644590164	-0.008071779341147542	-0.9570864893442623	-0.9416867857377048	-0.9730596349180328	-0.02466260707704918	-0.058510191826229505	0.06652620540983606	-0.9004622275409836	-0.9277886181967213	-0.9123640814754098	-0.09946026206557376	-0.047241581901639344	-0.04168321566885246	-0.9409376424590165	-0.9684337478688525	-0.9582930118032786	-0.9254308190163935	-0.9151433036065574	-0.9254308190163935	-0.9151433036065574	-0.9593038403278689	-0.9487700432786885	-0.8920893493442623	-0.8821252214754098	-0.9623393396721311	-0.9576797668852459	-0.9601234095081967	-0.9080753537704919	-0.9395077352459016	-0.9699312873770491	-0.8924343485245902	-0.9048012545901639	-0.08702483219508196	-0.12818013006557377	0.007718978786885247	-0.9576668567213115	-0.9434979736065573	-0.969174903442623	-0.9605709218032787	-0.9439485472131148	-0.9755959495081967	0.07495644030885246	-0.25816481017213117	-0.11236764183606558	-0.9012822675409836	-0.9377111572131148	-0.9161725377049181	-0.9019856724590164	-0.923125941147541	-0.9197438460655738	-0.29710744165409836	-0.31601120702622953	-0.229120091067541	-0.926968932295082	-0.921836076557377	-0.0003327539673770526	-0.9486274677049181	-0.9482068144262294	0.12981629773278688	-0.9136823626229508	-0.8834397180327869	-0.3098221614229508	-0.9603317178688524	-0.9571215104918033	-0.020630781795081963
3	LAYING	0.2755168527419355	-0.01895567850483871	-0.1013004775064516	-0.9827766391935484	-0.962057544516129	-0.9636910348387097	-0.2417584780645161	0.8370320996774193	0.4887031851612903	-0.9825121930645161	-0.9812027496774194	-0.9648075438709678	0.07698111258064516	0.01380410113064516	-0.004356258743556452	-0.9808793148387097	-0.9687107246774194	-0.9820931629032258	-0.020817054033064518	-0.07185071594354839	0.13799956111290324	-0.9745457520967742	-0.9772726537096774	-0.963505609032258	-0.10004449883870967	-0.03897717653225806	-0.06873387	-0.980328645	-0.9867627419354839	-0.9833382795161291	-0.9727913461290323	-0.9642181764516129	-0.9727913461290323	-0.9642181764516129	-0.9794845933870967	-0.9761212979032259	-0.9515647514516129	-0.954275110967742	-0.9867136251612904	-0.9831392556451612	-0.9806656090322581	-0.9611699829032258	-0.9683321416129033	-0.9836911290322581	-0.9640946041935484	-0.9632790801612903	-0.07395264398870968	0.23847075143548388	0.21697167167258063	-0.9805132022580645	-0.9687521137096774	-0.9791223443548387	-0.9831226159677419	-0.9710440127419354	-0.9837119046774194	0.17597855438870968	-0.01317749617580645	0.044819690590322585	-0.9701672629032257	-0.9780996822580645	-0.9623419608064516	-0.9759864337096774	-0.977032495483871	-0.9672568541935483	-0.08221664542903226	-0.026682010890322582	0.1476864555480645	-0.9655242751612902	-0.9683502174193549	0.23699012787096774	-0.9759495979032259	-0.9753053779032258	0.23861113393709676	-0.9645867248387097	-0.9554418558064516	-0.022929611469354835	-0.9842782512903226	-0.9825681580645161	0.11069770418548387
4	WALKING	0.27858201516666664	-0.014839947534166668	-0.11140306485	-0.44082997133333335	-0.07882673676833334	-0.5862528068333333	0.9639996968333333	-0.08585402656666667	0.12776411266666668	-0.9838264948333334	-0.967963221	-0.962968112	0.07835290821833334	0.002956024286666666	-0.0007676793383333348	-0.29704261253333336	-0.22116513158166665	-0.7513913824999999	-0.0317982557795	-0.07269052785833334	0.08056771612166667	-0.500916659	-0.6653940928333333	-0.662608226	-0.115321556475	-0.03934744891333333	-0.05511668527666667	-0.49234106683333334	-0.807419937	-0.6404541328333333	-0.31205057416666665	-0.5276791031666667	-0.31205057416666665	-0.5276791031666667	-0.3667008798333333	-0.31691895600000003	-0.49779220106	-0.5531161111666666	-0.6813040365	-0.7301463685	-0.4267194496666667	-0.14939963343999998	-0.6310054708333334	-0.4472349296666666	-0.10179945056516666	-0.5941983256666667	-0.13859163673000002	0.012347734291666664	-0.07878926369283333	-0.35888341366666665	-0.27955339153333336	-0.7289915956666667	-0.29732607245	-0.2099000063	-0.7723590873333334	-0.13528039475149997	-0.38588086283333334	-0.325737503675	-0.37338454066666665	-0.6884600566666667	-0.6013811291666666	-0.542646759	-0.6546577701666667	-0.7164584751666666	-0.12715408578	-0.27466563765	0.14985153473333332	-0.4508045583333333	-0.6511726281666667	0.38209640996666666	-0.31858781100000005	-0.32045870099999996	0.11148648495433333	-0.6092855880166667	-0.5939372008333332	0.06973012452949999	-0.7243274206666667	-0.7577680811666667	0.26535537398000003
4	WALKING_UPSTAIRS	0.2708766967307692	-0.03198042957296154	-0.11421945551923077	-0.20493304290384615	-0.06668991051807692	-0.3721377776923077	0.946264314423077	-0.23294430461538462	0.08416753828846153	-0.9584952355769231	-0.9233760190384616	-0.9196194532692308	0.05609719096346154	0.02340189931538461	0.003402808367307696	-0.3804880273076923	-0.2815431753269231	-0.7264953119230769	0.03938251989423077	-0.08594716835961538	0.08437538433846153	-0.4544310432692308	-0.5511855692307692	-0.3608110478846154	-0.1314720713	-0.03905088288653846	-0.07224962608076922	-0.5336668038461538	-0.8407227526923078	-0.5562365848076923	-0.1537039353576923	-0.21201230048076924	-0.1537039353576923	-0.21201230048076924	-0.40092225480769234	-0.4372614778846154	-0.2997794078846154	-0.5109741344230769	-0.6869783744230769	-0.7552704576923077	-0.2944882703653846	-0.11710916149230768	-0.5246557226923076	-0.17321721901442308	-0.10143444604038462	-0.34510981769230764	-0.4868117496153846	-0.06623484754807693	-0.2305367065546154	-0.4183046473076923	-0.29780518724346156	-0.6901069342307693	-0.3967625848076923	-0.31452503078846156	-0.762772175	-0.37965361134615383	-0.39270192625	-0.31964929709615386	-0.3710689925	-0.6843102015384616	-0.3507657371153846	-0.48354869346153845	-0.48982427923076927	-0.4245335123076923	-0.20607310409615384	-0.49152760096153847	-0.13013420805769232	-0.27682549823076924	-0.30100589846153847	-0.10801717166115385	-0.397406285	-0.4973240873076923	0.049746273694230764	-0.5757940721153847	-0.5524896288461538	-0.15027447924615384	-0.7407492263461539	-0.7942094830769231	0.17951701225865382
4	WALKING_DOWNSTAIRS	0.2799653295555556	-0.009802008506666666	-0.1067775246	0.011193549622222222	-0.21859832498999998	-0.4791859771111111	0.9477318586666666	-0.06208527729555555	0.14871480888888888	-0.9552588813333333	-0.9320660411111111	-0.9377537944444444	0.09718627488666666	0.005637802151111111	-0.007291377664444446	-0.14575970868466667	-0.1462422948577778	-0.6266469868888889	-0.10283882253333333	-0.07040259523333334	0.05926394948	-0.3702446952888889	-0.6994535371111111	-0.4984808004444444	-0.09212827346666667	-0.03484349134444445	-0.04928364356888889	-0.3959954944444445	-0.8168582402222222	-0.3257800737111111	-0.04916167267333334	-0.0819559041111111	-0.04916167267333334	-0.0819559041111111	-0.22885141374733337	-0.21685892197777779	-0.3466062928	-0.3805726254	-0.5928430148888889	-0.6370795435555555	-0.07223922768888888	-0.12960663946666667	-0.4946834515555556	0.03900982625333334	-0.32253131772	-0.5126943031111111	-0.34228569639555556	0.21358174501333332	0.04783756696351111	-0.16163290774	-0.17294162873555555	-0.5839173713333333	-0.20825006231777776	-0.17720209431777778	-0.6688673344444445	-0.1791151759577778	-0.18129318504888892	-0.16970226122222223	-0.24029889343555558	-0.7175458404444445	-0.3183064810222222	-0.4149190009555555	-0.6915183673333334	-0.6216584713333333	-0.12714537695777778	-0.18548563112444447	0.3770740968	-0.01907433524	-0.2636440302888889	0.10107817091777778	-0.1752952865577778	-0.28042677695555557	0.09262369382666667	-0.4292133695555555	-0.45767408800000003	0.06002920458888889	-0.6217524557777778	-0.6854709317777777	0.14443692573333333
4	SITTING	0.27153827992	-0.007163065158000001	-0.10587459587999999	-0.9803099310000001	-0.89022398108	-0.9322030065999999	0.8693030064	0.211622539936894	0.11012048108	-0.9814052947999999	-0.93272710386	-0.9509492546	0.0784500239	-0.0108582171094	-0.0121499951596	-0.9767421962	-0.9445961056000001	-0.9790387658	-0.04944351156	-0.08943006108000001	0.10115033477999999	-0.9701317904	-0.9584681204000001	-0.9279722294	-0.09694948424	-0.041848389996000004	-0.0489964351672	-0.9698997312000001	-0.984441358	-0.9688048316	-0.9356948199999999	-0.9144078448	-0.9356948199999999	-0.9144078448	-0.9701322836	-0.9625491103999999	-0.9260633138	-0.928898293	-0.9804904618000001	-0.9758066902	-0.9774624984	-0.9057829318	-0.9517837432	-0.9819081892	-0.8894673493999999	-0.9269993168	0.037381761194	0.07878600933999999	0.012094266019999998	-0.9768457126	-0.9442983907999999	-0.9751549056000001	-0.9787769122000001	-0.949293158	-0.9816994482	0.2130199199042	-0.07528996626199999	0.012245576986	-0.9605896358	-0.9675836478	-0.9337768921999999	-0.973333107	-0.9541204190000001	-0.9328683544	0.10909265809819998	-0.394745539548	-0.1457260342	-0.929002095	-0.9198157096	0.028092110643999996	-0.9625007338	-0.9615845194000001	0.22719801466	-0.9487697523999999	-0.9288505544	-0.20008475764	-0.9765477633999999	-0.9762617538	0.08593420296
4	STANDING	0.28049974589285714	-0.009489110985535716	-0.09615749055357144	-0.97692058	-0.86159737875	-0.8968805383928571	0.95619779125	-0.07590090610714285	0.16689382594642857	-0.9729083558928571	-0.9176134648214286	-0.8994047752678572	0.07213283798571428	-0.006530156937732143	-0.021188989056785713	-0.9725865419642857	-0.9383546778571429	-0.9730542010714285	-0.030644934235714287	-0.061824850625	0.07556364308928572	-0.9096879744642857	-0.9492271469642857	-0.9099950385714285	-0.10305789414285714	-0.04612572013571429	-0.04907534978678572	-0.9496338785714286	-0.9760651746428571	-0.9579820194642857	-0.9064780517857143	-0.8909766833928572	-0.9064780517857143	-0.8909766833928572	-0.9633707383928571	-0.9581594821428572	-0.9009821005357143	-0.8851443176785715	-0.9676140739285713	-0.9642827842857143	-0.9734975496428572	-0.889549205	-0.9316434212500001	-0.9787376376785714	-0.8573802818035714	-0.8875543176785714	0.06209999583785714	-0.06698750486428572	-0.03778227724910714	-0.9723108942857143	-0.9376242421428571	-0.9686484116071429	-0.9757067235714285	-0.9440753089285714	-0.9762295055357143	0.2722139805	-0.12645063298392858	0.07110566328392857	-0.9054641619642857	-0.9559929451785714	-0.9152809553571428	-0.9124647939285715	-0.9458258401785714	-0.9166516312499999	-0.27480964068749997	-0.36437237464285716	-0.22310915454642857	-0.9176140148214286	-0.8953400421428571	-0.10297175774285715	-0.9561392835714286	-0.9600324987500001	0.20126220731964287	-0.9142091657142857	-0.8871944042857143	-0.28612831208571426	-0.9644711394642858	-0.9664302175	0.06098500244642857
4	LAYING	0.2635592149814815	-0.015003184105555555	-0.11068815031481483	-0.9541937388888889	-0.9417140424074074	-0.9626673148148148	-0.42066466222222226	0.9151651042592592	0.3415313105555555	-0.921199965925926	-0.9698166357407407	-0.9761766088888889	0.09344942177777778	0.006933132139685184	-0.006410543287407407	-0.9783027811111111	-0.9422094883333334	-0.9785119842592592	-0.009231563472222221	-0.09301281807592592	0.16972040409259256	-0.9731024222222222	-0.9611092918518518	-0.962073755	-0.10501987768518518	-0.038123043222222215	-0.07121562883333334	-0.9751032042592592	-0.9868556298148148	-0.9839653598148148	-0.9545576031481482	-0.9312922166111112	-0.9545576031481482	-0.9312922166111112	-0.9700957716666666	-0.9607864307407407	-0.9302364625925926	-0.9470317816666667	-0.985068502037037	-0.9826982137037037	-0.9588020775925926	-0.9388833744444445	-0.9675042788888889	-0.9524648814814816	-0.9463809711111111	-0.9621544542592593	-0.2741946187666667	0.3662314489944445	0.2013295919761111	-0.9785424574074073	-0.9439699872222223	-0.9753833294444445	-0.9800792925925926	-0.9443668816666666	-0.9802612362962962	0.1824364831574074	0.09874288362962963	0.0770211165	-0.9672037364814814	-0.9721878390740741	-0.9614792625925926	-0.9750947394444445	-0.9561825001851851	-0.9658074666666666	-0.06609218239444445	-0.526889995562963	0.1528863116037037	-0.9393897012962964	-0.937187975962963	0.2416978998148148	-0.9622871253703704	-0.9580371192592593	0.27402734957407404	-0.9615566601851852	-0.9471003251851853	-0.2598519697981481	-0.9836090733333334	-0.9825436316666667	0.20294938153703704
5	WALKING	0.27784234625	-0.017285031748267857	-0.10774177646428572	-0.2940985342321429	0.07674840280535714	-0.45702143624999997	0.9726249598214285	-0.10044028530357142	0.0024762362839285713	-0.9793483814285714	-0.9615854748214286	-0.9645808039285715	0.08458888335714286	-0.016319410123214282	8.321593517857205e-05	-0.302891024625	-0.09103974286071428	-0.6128953185714286	-0.048891989663214286	-0.06901352496428571	0.08154354958928571	-0.49087749785714285	-0.5046220298214286	-0.3187006151785714	-0.0888408355267857	-0.044955953108928574	-0.04826795960357143	-0.35768140328571424	-0.57143812375	-0.15768254398392859	-0.15833867439464286	-0.3771787333928572	-0.15833867439464286	-0.3771787333928572	-0.2883330240714286	-0.2822422767857143	-0.3559330835714286	-0.49217682357142856	-0.4445324853571429	-0.48919974625	-0.28778260741071426	0.009460377551785712	-0.4902510907142857	-0.2975173551964286	0.04260268308392857	-0.4830599573214286	-0.3223820109428571	-0.0020405109732142867	0.024738972869642856	-0.34495480642857146	-0.18105555420607145	-0.5904966155357142	-0.32139031949999997	-0.05452136040892857	-0.6334299957142857	-0.3593725776785714	-0.5340498226785714	-0.3441509245	-0.3726687496428571	-0.5139517183928571	-0.2131270310357143	-0.5293927901785714	-0.5026833805357143	-0.42036707517857147	-0.04586019362142857	-0.019186012308928573	0.16745781910892857	-0.3049924888928572	-0.5196369260714285	0.149852522225	-0.26948166108035715	-0.3056853760714286	-0.0049728778821428584	-0.4842628289285714	-0.5897415067857142	0.25062060976964284	-0.5480535748214286	-0.4556653008928571	0.052733012537500006
